date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default,lat,long
15/11/2009,Maize (white) - Retail,3.5 KG,cereals and tubers,6.25,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/12/2009,Maize (white) - Retail,3.5 KG,cereals and tubers,8,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/01/2010,Maize (white) - Retail,3.5 KG,cereals and tubers,8,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/02/2010,Maize (white) - Retail,3.5 KG,cereals and tubers,8,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/04/2010,Maize (white) - Retail,3.5 KG,cereals and tubers,15.5,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/06/2010,Maize (white) - Retail,3.5 KG,cereals and tubers,15.5,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/07/2010,Maize (white) - Retail,3.5 KG,cereals and tubers,8,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/09/2010,Maize (white) - Retail,3.5 KG,cereals and tubers,8.5,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/10/2010,Maize (white) - Retail,3.5 KG,cereals and tubers,9,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/11/2010,Maize (white) - Retail,3.5 KG,cereals and tubers,10,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/12/2010,Maize (white) - Retail,3.5 KG,cereals and tubers,10,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/01/2011,Maize (white) - Retail,3.5 KG,cereals and tubers,10,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/02/2011,Maize (white) - Retail,3.5 KG,cereals and tubers,9.625,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/03/2011,Maize (white) - Retail,3.5 KG,cereals and tubers,9.3333,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/04/2011,Maize (white) - Retail,3.5 KG,cereals and tubers,10,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/05/2011,Maize (white) - Retail,3.5 KG,cereals and tubers,10.5,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/06/2011,Maize (white) - Retail,3.5 KG,cereals and tubers,21,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/07/2011,Maize (white) - Retail,3.5 KG,cereals and tubers,13,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/08/2011,Maize (white) - Retail,3.5 KG,cereals and tubers,11,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/10/2011,Maize (white) - Retail,3.5 KG,cereals and tubers,13.5,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/11/2011,Maize (white) - Retail,3.5 KG,cereals and tubers,14.25,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/12/2011,Maize (white) - Retail,3.5 KG,cereals and tubers,18,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/01/2012,Maize (white) - Retail,3.5 KG,cereals and tubers,20,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/02/2012,Maize (white) - Retail,3.5 KG,cereals and tubers,20,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/03/2012,Maize (white) - Retail,3.5 KG,cereals and tubers,22,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/04/2012,Maize (white) - Retail,3.5 KG,cereals and tubers,19.5,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/05/2012,Maize (white) - Retail,3.5 KG,cereals and tubers,36.25,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/07/2012,Maize (white) - Retail,3.5 KG,cereals and tubers,13,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/08/2012,Maize (white) - Retail,3.5 KG,cereals and tubers,10.5,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/10/2012,Maize (white) - Retail,3.5 KG,cereals and tubers,15,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/11/2012,Maize (white) - Retail,3.5 KG,cereals and tubers,23,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/12/2012,Maize (white) - Retail,3.5 KG,cereals and tubers,24.75,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/01/2013,Maize (white) - Retail,3.5 KG,cereals and tubers,20,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/02/2013,Maize (white) - Retail,3.5 KG,cereals and tubers,25.2,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/03/2013,Maize (white) - Retail,3.5 KG,cereals and tubers,20,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/04/2013,Maize (white) - Retail,3.5 KG,cereals and tubers,24,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/05/2013,Maize (white) - Retail,3.5 KG,cereals and tubers,24,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/06/2013,Maize (white) - Retail,3.5 KG,cereals and tubers,26,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/07/2013,Maize (white) - Retail,3.5 KG,cereals and tubers,22,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/08/2013,Maize (white) - Retail,3.5 KG,cereals and tubers,24,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/09/2013,Maize (white) - Retail,3.5 KG,cereals and tubers,23.5,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/10/2013,Maize (white) - Retail,3.5 KG,cereals and tubers,19,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/11/2013,Maize (white) - Retail,3.5 KG,cereals and tubers,19.5,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/12/2013,Maize (white) - Retail,3.5 KG,cereals and tubers,26,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/08/2014,Maize (white) - Retail,3.5 KG,cereals and tubers,20,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/09/2014,Maize (white) - Retail,3.5 KG,cereals and tubers,18,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/10/2014,Maize (white) - Retail,3.5 KG,cereals and tubers,18.5,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/11/2014,Maize (white) - Retail,3.5 KG,cereals and tubers,30,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/12/2014,Maize (white) - Retail,3.5 KG,cereals and tubers,16.8,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/01/2015,Maize (white) - Retail,3.5 KG,cereals and tubers,16.8,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/04/2015,Maize (white) - Retail,3.5 KG,cereals and tubers,25,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/10/2015,Maize (white) - Retail,3.5 KG,cereals and tubers,24.8,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/12/2015,Maize (white) - Retail,3.5 KG,cereals and tubers,41,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/01/2016,Maize (white) - Retail,3.5 KG,cereals and tubers,23,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/02/2016,Maize (white) - Retail,3.5 KG,cereals and tubers,38,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/03/2016,Maize (white) - Retail,3.5 KG,cereals and tubers,65,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/04/2016,Maize (white) - Retail,3.5 KG,cereals and tubers,39,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/05/2016,Maize (white) - Retail,3.5 KG,cereals and tubers,38.5,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/06/2016,Maize (white) - Retail,3.5 KG,cereals and tubers,50,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/07/2016,Maize (white) - Retail,3.5 KG,cereals and tubers,20,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/08/2016,Maize (white) - Retail,3.5 KG,cereals and tubers,53.75,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/09/2016,Maize (white) - Retail,3.5 KG,cereals and tubers,130,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/10/2016,Maize (white) - Retail,3.5 KG,cereals and tubers,140,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/11/2016,Maize (white) - Retail,3.5 KG,cereals and tubers,250,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/12/2016,Maize (white) - Retail,3.5 KG,cereals and tubers,250,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/01/2017,Maize (white) - Retail,3.5 KG,cereals and tubers,280,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/02/2017,Maize (white) - Retail,3.5 KG,cereals and tubers,280,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/03/2017,Maize (white) - Retail,3.5 KG,cereals and tubers,280,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/04/2017,Maize (white) - Retail,3.5 KG,cereals and tubers,375,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/06/2017,Maize (white) - Retail,3.5 KG,cereals and tubers,363,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/07/2017,Maize (white) - Retail,3.5 KG,cereals and tubers,363,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/10/2017,Maize (white) - Retail,3.5 KG,cereals and tubers,400,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/01/2018,Maize (white) - Retail,3.5 KG,cereals and tubers,315,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/03/2018,Maize (white) - Retail,3.5 KG,cereals and tubers,620,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/04/2018,Maize (white) - Retail,3.5 KG,cereals and tubers,613,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/08/2018,Maize (white) - Retail,3.5 KG,cereals and tubers,450,SSP,South Sudan,,2746,Rumbek,1390,67,15,47,1,1390_67_15_47,,6.80333,29.67752
15/07/2016,Cassava - Retail,3.5 KG,cereals and tubers,25,SSP,South Sudan,,2746,Rumbek,1390,68,15,47,1,1390_68_15_47,,6.80333,29.67752
15/08/2016,Cassava - Retail,3.5 KG,cereals and tubers,35,SSP,South Sudan,,2746,Rumbek,1390,68,15,47,1,1390_68_15_47,,6.80333,29.67752
15/01/2018,Cassava - Retail,3.5 KG,cereals and tubers,320,SSP,South Sudan,,2746,Rumbek,1390,68,15,47,1,1390_68_15_47,,6.80333,29.67752
15/03/2018,Cassava - Retail,3.5 KG,cereals and tubers,580,SSP,South Sudan,,2746,Rumbek,1390,68,15,47,1,1390_68_15_47,,6.80333,29.67752
15/04/2018,Cassava - Retail,3.5 KG,cereals and tubers,575,SSP,South Sudan,,2746,Rumbek,1390,68,15,47,1,1390_68_15_47,,6.80333,29.67752
15/10/2009,Beans (red) - Retail,KG,pulses and nuts,4,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/11/2009,Beans (red) - Retail,KG,pulses and nuts,4,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/12/2009,Beans (red) - Retail,KG,pulses and nuts,4.5,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/01/2010,Beans (red) - Retail,KG,pulses and nuts,4,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/02/2010,Beans (red) - Retail,KG,pulses and nuts,4,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/04/2010,Beans (red) - Retail,KG,pulses and nuts,4.25,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/06/2010,Beans (red) - Retail,KG,pulses and nuts,4.5,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/07/2010,Beans (red) - Retail,KG,pulses and nuts,5,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/09/2010,Beans (red) - Retail,KG,pulses and nuts,6,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/10/2010,Beans (red) - Retail,KG,pulses and nuts,5.5,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/11/2010,Beans (red) - Retail,KG,pulses and nuts,5,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/12/2010,Beans (red) - Retail,KG,pulses and nuts,5.3333,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/01/2011,Beans (red) - Retail,KG,pulses and nuts,5,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/02/2011,Beans (red) - Retail,KG,pulses and nuts,4.625,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/04/2011,Beans (red) - Retail,KG,pulses and nuts,5,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/05/2011,Beans (red) - Retail,KG,pulses and nuts,5,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/07/2011,Beans (red) - Retail,KG,pulses and nuts,10,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/08/2011,Beans (red) - Retail,KG,pulses and nuts,10,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/10/2011,Beans (red) - Retail,KG,pulses and nuts,10.875,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/11/2011,Beans (red) - Retail,KG,pulses and nuts,10,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/12/2011,Beans (red) - Retail,KG,pulses and nuts,10,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/01/2012,Beans (red) - Retail,KG,pulses and nuts,9.5,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/02/2012,Beans (red) - Retail,KG,pulses and nuts,10,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/07/2012,Beans (red) - Retail,KG,pulses and nuts,10,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/08/2012,Beans (red) - Retail,KG,pulses and nuts,10,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/11/2012,Beans (red) - Retail,KG,pulses and nuts,10,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/12/2012,Beans (red) - Retail,KG,pulses and nuts,10,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/01/2013,Beans (red) - Retail,KG,pulses and nuts,10,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/02/2013,Beans (red) - Retail,KG,pulses and nuts,10,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/03/2013,Beans (red) - Retail,KG,pulses and nuts,8,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/04/2013,Beans (red) - Retail,KG,pulses and nuts,10,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/05/2013,Beans (red) - Retail,KG,pulses and nuts,10,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/06/2013,Beans (red) - Retail,KG,pulses and nuts,10,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/07/2013,Beans (red) - Retail,KG,pulses and nuts,9,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/08/2013,Beans (red) - Retail,KG,pulses and nuts,10,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/09/2013,Beans (red) - Retail,KG,pulses and nuts,10,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/10/2013,Beans (red) - Retail,KG,pulses and nuts,11.75,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/11/2013,Beans (red) - Retail,KG,pulses and nuts,10,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/12/2013,Beans (red) - Retail,KG,pulses and nuts,10,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/08/2014,Beans (red) - Retail,KG,pulses and nuts,11,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/09/2014,Beans (red) - Retail,KG,pulses and nuts,10,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/10/2014,Beans (red) - Retail,KG,pulses and nuts,12.5,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/11/2014,Beans (red) - Retail,KG,pulses and nuts,12,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/12/2014,Beans (red) - Retail,KG,pulses and nuts,13.8,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/01/2015,Beans (red) - Retail,KG,pulses and nuts,13.8,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/04/2015,Beans (red) - Retail,KG,pulses and nuts,15,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/10/2015,Beans (red) - Retail,KG,pulses and nuts,26.2,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/11/2015,Beans (red) - Retail,KG,pulses and nuts,31.2,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/01/2016,Beans (red) - Retail,KG,pulses and nuts,39,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/02/2016,Beans (red) - Retail,KG,pulses and nuts,30,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/03/2016,Beans (red) - Retail,KG,pulses and nuts,37.5,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/04/2016,Beans (red) - Retail,KG,pulses and nuts,33,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/05/2016,Beans (red) - Retail,KG,pulses and nuts,42.5,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/06/2016,Beans (red) - Retail,KG,pulses and nuts,48,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/07/2016,Beans (red) - Retail,KG,pulses and nuts,46,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/08/2016,Beans (red) - Retail,KG,pulses and nuts,48,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/09/2016,Beans (red) - Retail,KG,pulses and nuts,100,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/10/2016,Beans (red) - Retail,KG,pulses and nuts,102.5,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/11/2016,Beans (red) - Retail,KG,pulses and nuts,110,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/12/2016,Beans (red) - Retail,KG,pulses and nuts,110,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/01/2017,Beans (red) - Retail,KG,pulses and nuts,160,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/02/2017,Beans (red) - Retail,KG,pulses and nuts,180,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/03/2017,Beans (red) - Retail,KG,pulses and nuts,200,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/04/2017,Beans (red) - Retail,KG,pulses and nuts,190,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/06/2017,Beans (red) - Retail,KG,pulses and nuts,230,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/07/2017,Beans (red) - Retail,KG,pulses and nuts,230,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/10/2017,Beans (red) - Retail,KG,pulses and nuts,200,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/01/2018,Beans (red) - Retail,KG,pulses and nuts,400,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/03/2018,Beans (red) - Retail,KG,pulses and nuts,440,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/04/2018,Beans (red) - Retail,KG,pulses and nuts,438,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/08/2018,Beans (red) - Retail,KG,pulses and nuts,413,SSP,South Sudan,,2746,Rumbek,1390,78,15,5,5,1390_78_15_5,,6.80333,29.67752
15/04/2013,Oil (vegetable) - Retail,L,oil and fats,15.8,SSP,South Sudan,,2746,Rumbek,1390,96,15,15,6,1390_96_15_15,,6.80333,29.67752
15/05/2013,Oil (vegetable) - Retail,L,oil and fats,16,SSP,South Sudan,,2746,Rumbek,1390,96,15,15,6,1390_96_15_15,,6.80333,29.67752
15/06/2013,Oil (vegetable) - Retail,L,oil and fats,16,SSP,South Sudan,,2746,Rumbek,1390,96,15,15,6,1390_96_15_15,,6.80333,29.67752
15/07/2013,Oil (vegetable) - Retail,L,oil and fats,13.5,SSP,South Sudan,,2746,Rumbek,1390,96,15,15,6,1390_96_15_15,,6.80333,29.67752
15/08/2013,Oil (vegetable) - Retail,L,oil and fats,16,SSP,South Sudan,,2746,Rumbek,1390,96,15,15,6,1390_96_15_15,,6.80333,29.67752
15/09/2013,Oil (vegetable) - Retail,L,oil and fats,21.2,SSP,South Sudan,,2746,Rumbek,1390,96,15,15,6,1390_96_15_15,,6.80333,29.67752
